r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
36.317738,100,86.552472,0.69,3.0,36.32,0.14,86.0,422.5,9.15,23.31,0.26,0.35
29.896137,100,86.936702,0.68,3.0,29.9,0.18,82.0,356.26,10.18,17.26,0.35,0.33
29.555965,100,87.446254,-1.0,5.0,29.56,0.22,78.0,416.45,3.05,31.44,0.33,0.36
41.08958,100,88.01756,0.58,0.0,41.09,0.15,85.0,316.24,8.49,21.69,0.3,0.47
48.61324,100,88.395237,0.69,4.0,48.61,0.1,90.0,255.44,10.2,21.5,0.29,0.53
38.112328,100,88.882234,0.83,4.0,38.11,0.2,80.0,342.1,2.13,40.74,0.21,0.35
35.379494,100,89.21094,0.61,4.0,35.38,0.14,86.0,409.79,9.19,23.56,0.29,0.45
42.14944,100,89.585795,0.61,1.0,42.15,0.13,87.0,269.68,11.75,15.28,0.37,0.3
43.540783,100,90.002464,0.67,1.0,43.54,0.15,85.0,213.13,10.28,17.95,0.31,0.35
42.336292,100,90.862782,0.74,2.0,42.34,0.14,86.0,387.24,6.3,33.67,0.12,0.36
50.660152,100,91.209256,0.82,1.0,50.66,0.14,86.0,146.34,8.91,18.35,0.25,0.71
32.423042,100,91.520737,-1.0,5.0,32.42,0.16,84.0,530.87,4.23,29.42,0.26,0.32
30.565065,100,91.831584,-1.0,5.0,30.57,0.17,83.0,333.38,12.85,13.02,0.34,0.29
30.746826,100,92.189416,0.77,4.0,30.75,0.24,76.0,265.73,5.76,27.04,0.28,0.29
37.584206,100,92.588201,-1.0,5.0,37.58,0.15,85.0,241.64,11.99,19.65,0.49,0.33
40.32199,100,92.89511,-1.0,5.0,40.32,0.14,86.0,483.58,2.48,42.73,0.18,0.37
35.17445,100,93.284989,0.63,1.0,35.17,0.16,84.0,388.47,8.85,23.71,0.21,0.28
31.087978,100,93.646153,-1.0,5.0,31.09,0.15,85.0,399.51,13.18,11.23,0.25,0.37
35.784664,100,94.117202,0.61,2.0,35.78,0.14,86.0,303.6,11.27,17.5,0.42,0.34
30.506008,100,94.615301,0.6,0.0,30.51,0.2,80.0,356.22,9.63,23.97,0.25,0.44
36.745853,100,94.993723,0.84,1.0,36.75,0.18,82.0,348.3,6.62,24.59,0.06,0.47
38.282227,100,95.517439,0.69,0.0,38.28,0.18,82.0,252.26,9.43,24.14,0.29,0.35
38.93491,100,95.931927,0.55,3.0,38.93,0.12,88.0,415.04,9.62,18.54,0.22,0.51
41.50068,100,96.334847,0.62,2.0,41.5,0.14,86.0,346.33,7.43,25.8,0.24,0.39
34.600876,100,96.920457,0.55,2.0,34.6,0.12,88.0,597.9,4.17,36.31,0.17,0.38
52.274822,100,97.42254,0.61,3.0,52.27,0.11,89.0,214.65,8.38,26.25,0.3,0.56
34.197105,100,97.879039,0.67,2.0,34.2,0.16,84.0,390.1,9.38,26.81,0.27,0.46
32.55787,100,98.207803,0.59,1.0,32.56,0.18,82.0,456.43,5.34,28.99,0.25,0.43
37.48892,100,98.855238,0.63,2.0,37.49,0.17,83.0,285.05,8.86,23.16,0.29,0.31
28.33153,100,99.288946,0.59,4.0,28.33,0.2,80.0,389.72,9.9,21.59,0.24,0.62
53.36886,100,99.728607,0.76,0.0,53.37,0.12,88.0,274.2,5.25,31.72,0.1,0.4
26.780016,100,100.056947,0.8,2.0,26.78,0.22,78.0,374.33,8.14,24.99,0.27,0.4
34.81992,100,100.753541,-1.0,5.0,34.82,0.23,77.0,321.18,1.71,36.55,0.33,0.31
43.260593,100,101.305559,0.66,3.0,43.26,0.12,88.0,263.95,11.7,18.72,0.31,0.67
50.05884,100,101.718166,0.82,2.0,50.06,0.12,88.0,297.7,6.66,31.75,0.19,0.5
31.490734,100,102.093658,0.86,1.0,31.49,0.22,78.0,291.86,6.39,27.36,0.25,0.38
46.341103,100,102.638207,0.54,3.0,46.34,0.08,92.0,446.96,7.19,31.59,0.18,0.34
